2.4425,0.15523,1.3795
2.3523,0.14949,1.4684
2.2566,0.14341,1.5515
2.1558,0.137,1.6283
2.0503,0.1303,1.6986
1.9406,0.12333,1.762
1.8271,0.11612,1.8183
1.7103,0.10869,1.8674
1.5906,0.10109,1.9088
1.4686,0.093329,1.9426
1.3446,0.085451,1.9686
1.2192,0.077484,1.9867
1.093,0.06946,1.9967
0.96632,0.061411,1.9987
0.83981,0.053371,1.9927
0.71393,0.045372,1.9786
0.5892,0.037445,1.9566
0.46611,0.029622,1.9267
0.34517,0.021936,1.8891
0.22685,0.014417,1.8438
0.11164,0.007095,1.7911
4.432e-16,2.8166e-17,1.7312
-0.10762,-0.0068396,1.6643
-0.21079,-0.013396,1.5907
-0.3091,-0.019644,1.5107
-0.40214,-0.025557,1.4247
-0.48954,-0.031111,1.3329
-0.57095,-0.036285,1.2357
-0.64605,-0.041058,1.1335
-0.71453,-0.045409,1.0268
-0.77611,-0.049323,0.91599
-0.83054,-0.052782,0.80146
-0.87761,-0.055774,0.6837
-0.91714,-0.058286,0.56318
-0.94895,-0.060307,0.4404
-0.97292,-0.061831,0.31584
-0.98895,-0.06285,0.19002
-0.99698,-0.06336,0.063424
-0.99698,-0.06336,-0.063424
-0.98895,-0.06285,-0.19002
-0.97292,-0.061831,-0.31584
-0.94895,-0.060307,-0.4404
-0.91714,-0.058286,-0.56318
-0.87761,-0.055774,-0.6837
-0.83054,-0.052782,-0.80146
-0.77611,-0.049323,-0.91599
-0.71453,-0.045409,-1.0268
-0.64605,-0.041058,-1.1335
-0.57095,-0.036285,-1.2357
-0.48954,-0.031111,-1.3329
-0.40214,-0.025557,-1.4247
-0.3091,-0.019644,-1.5107
-0.21079,-0.013396,-1.5907
-0.10762,-0.0068396,-1.6643
-8.8639e-16,-5.6332e-17,-1.7312
0.11164,0.007095,-1.7911
0.22685,0.014417,-1.8438
0.34517,0.021936,-1.8891
0.46611,0.029622,-1.9267
0.5892,0.037445,-1.9566
0.71393,0.045372,-1.9786
0.83981,0.053371,-1.9927
0.96632,0.061411,-1.9987
1.093,0.06946,-1.9967
1.2192,0.077484,-1.9867
1.3446,0.085451,-1.9686
1.4686,0.093329,-1.9426
1.5906,0.10109,-1.9088
1.7103,0.10869,-1.8674
1.8271,0.11612,-1.8183
1.9406,0.12333,-1.762
2.0503,0.1303,-1.6986
2.1558,0.137,-1.6283
2.2566,0.14341,-1.5515
2.3523,0.14949,-1.4684
2.4425,0.15523,-1.3795
2.527,0.1606,-1.2849
2.6053,0.16557,-1.1852
2.6771,0.17014,-1.0807
2.7422,0.17427,-0.9719
2.8002,0.17796,-0.85916
2.851,0.18119,-0.74295
2.8943,0.18394,-0.62375
2.93,0.18621,-0.50204
2.9579,0.18798,-0.37831
2.9779,0.18925,-0.25306
2.9899,0.19002,-0.12678
2.994,0.19027,-4.8961e-16
2.9759,0.37978,0
2.9719,0.37927,0.12659
2.9599,0.37774,0.25268
2.94,0.3752,0.37774
2.9123,0.37166,0.50128
2.8768,0.36714,0.62281
2.8338,0.36164,0.74183
2.7833,0.3552,0.85786
2.7256,0.34784,0.97044
2.6609,0.33959,1.0791
2.5895,0.33047,1.1834
2.5117,0.32054,1.283
2.4278,0.30983,1.3774
2.3381,0.29838,1.4662
2.2429,0.28624,1.5492
2.1427,0.27345,1.6259
2.0379,0.26008,1.696
1.9289,0.24616,1.7594
1.8161,0.23177,1.8156
1.7,0.21695,1.8645
1.581,0.20177,1.906
1.4597,0.18628,1.9397
1.3365,0.17056,1.9657
1.2118,0.15466,1.9837
1.0864,0.13864,1.9937
0.96048,0.12258,1.9957
0.83473,0.10653,1.9897
0.70962,0.09056,1.9757
0.58564,0.074738,1.9537
0.46329,0.059125,1.9238
0.34308,0.043784,1.8862
0.22548,0.028776,1.841
0.11097,0.014161,1.7884
4.4052e-16,5.6218e-17,1.7286
-0.10697,-0.013652,1.6618
-0.20952,-0.026739,1.5883
-0.30723,-0.039208,1.5085
-0.39971,-0.05101,1.4225
-0.48658,-0.062097,1.3309
-0.5675,-0.072424,1.2338
-0.64215,-0.08195,1.1318
-0.71021,-0.090636,1.0253
-0.77141,-0.098447,0.91461
-0.82552,-0.10535,0.80025
-0.87231,-0.11132,0.68266
-0.91159,-0.11634,0.56233
-0.94321,-0.12037,0.43973
-0.96703,-0.12341,0.31537
-0.98297,-0.12545,0.18973
-0.99096,-0.12646,0.063328
-0.99096,-0.12646,-0.063328
-0.98297,-0.12545,-0.18973
-0.96703,-0.12341,-0.31537
-0.94321,-0.12037,-0.43973
-0.91159,-0.11634,-0.56233
-0.87231,-0.11132,-0.68266
-0.82552,-0.10535,-0.80025
-0.77141,-0.098447,-0.91461
-0.71021,-0.090636,-1.0253
-0.64215,-0.08195,-1.1318
-0.5675,-0.072424,-1.2338
-0.48658,-0.062097,-1.3309
-0.39971,-0.05101,-1.4225
-0.30723,-0.039208,-1.5085
-0.20952,-0.026739,-1.5883
-0.10697,-0.013652,-1.6618
-8.8103e-16,-1.1244e-16,-1.7286
0.11097,0.014161,-1.7884
0.22548,0.028776,-1.841
0.34308,0.043784,-1.8862
0.46329,0.059125,-1.9238
0.58564,0.074738,-1.9537
0.70962,0.09056,-1.9757
0.83473,0.10653,-1.9897
0.96048,0.12258,-1.9957
1.0864,0.13864,-1.9937
1.2118,0.15466,-1.9837
1.3365,0.17056,-1.9657
1.4597,0.18628,-1.9397
1.581,0.20177,-1.906
1.7,0.21695,-1.8645
1.8161,0.23177,-1.8156
1.9289,0.24616,-1.7594
2.0379,0.26008,-1.696
2.1427,0.27345,-1.6259
2.2429,0.28624,-1.5492
2.3381,0.29838,-1.4662
2.4278,0.30983,-1.3774
2.5117,0.32054,-1.283
2.5895,0.33047,-1.1834
2.6609,0.33959,-1.0791
2.7256,0.34784,-0.97044
2.7833,0.3552,-0.85786
2.8338,0.36164,-0.74183
2.8768,0.36714,-0.62281
2.9123,0.37166,-0.50128
2.94,0.3752,-0.37774
2.9599,0.37774,-0.25268
2.9719,0.37927,-0.12659
2.9759,0.37978,-4.8887e-16
2.9458,0.56775,0
2.9418,0.56699,0.12627
2.93,0.56471,0.25204
2.9103,0.56091,0.37679
2.8828,0.55562,0.50002
2.8477,0.54886,0.62124
2.8051,0.54064,0.73996
2.7551,0.53101,0.8557
2.698,0.52001,0.96799
2.634,0.50767,1.0764
2.5634,0.49405,1.1804
2.4863,0.4792,1.2798
2.4032,0.46319,1.3739
2.3144,0.44607,1.4625
2.2202,0.42792,1.5453
2.1211,0.4088,1.6218
2.0173,0.38881,1.6918
1.9094,0.36801,1.7549
1.7977,0.34649,1.811
1.6828,0.32433,1.8598
1.565,0.30164,1.9012
1.4449,0.27849,1.9348
1.3229,0.25498,1.9607
1.1996,0.2312,1.9787
1.0754,0.20726,1.9887
0.95077,0.18325,1.9907
0.82629,0.15925,1.9847
0.70244,0.13538,1.9707
0.57972,0.11173,1.9487
0.45861,0.08839,1.919
0.33961,0.065455,1.8814
0.2232,0.043019,1.8364
0.10985,0.021171,1.7839
4.3606e-16,8.4044e-17,1.7242
-0.10589,-0.020409,1.6576
-0.2074,-0.039974,1.5843
-0.30412,-0.058615,1.5047
-0.39567,-0.076259,1.4189
-0.48166,-0.092833,1.3275
-0.56177,-0.10827,1.2307
-0.63565,-0.12251,1.129
-0.70303,-0.1355,1.0227
-0.76362,-0.14718,0.9123
-0.81718,-0.1575,0.79823
-0.86349,-0.16642,0.68094
-0.90238,-0.17392,0.56091
-0.93368,-0.17995,0.43863
-0.95726,-0.1845,0.31457
-0.97304,-0.18754,0.18925
-0.98094,-0.18906,0.063169
-0.98094,-0.18906,-0.063169
-0.97304,-0.18754,-0.18925
-0.95726,-0.1845,-0.31457
-0.93368,-0.17995,-0.43863
-0.90238,-0.17392,-0.56091
-0.86349,-0.16642,-0.68094
-0.81718,-0.1575,-0.79823
-0.76362,-0.14718,-0.9123
-0.70303,-0.1355,-1.0227
-0.63565,-0.12251,-1.129
-0.56177,-0.10827,-1.2307
-0.48166,-0.092833,-1.3275
-0.39567,-0.076259,-1.4189
-0.30412,-0.058615,-1.5047
-0.2074,-0.039974,-1.5843
-0.10589,-0.020409,-1.6576
-8.7213e-16,-1.6809e-16,-1.7242
0.10985,0.021171,-1.7839
0.2232,0.043019,-1.8364
0.33961,0.065455,-1.8814
0.45861,0.08839,-1.919
0.57972,0.11173,-1.9487
0.70244,0.13538,-1.9707
0.82629,0.15925,-1.9847
0.95077,0.18325,-1.9907
1.0754,0.20726,-1.9887
1.1996,0.2312,-1.9787
1.3229,0.25498,-1.9607
1.4449,0.27849,-1.9348
1.565,0.30164,-1.9012
1.6828,0.32433,-1.8598
1.7977,0.34649,-1.811
1.9094,0.36801,-1.7549
2.0173,0.38881,-1.6918
2.1211,0.4088,-1.6218
2.2202,0.42792,-1.5453
2.3144,0.44607,-1.4625
2.4032,0.46319,-1.3739
2.4863,0.4792,-1.2798
2.5634,0.49405,-1.1804
2.634,0.50767,-1.0764
2.698,0.52001,-0.96799
2.7551,0.53101,-0.8557
2.8051,0.54064,-0.73996
2.8477,0.54886,-0.62124
2.8828,0.55562,-0.50002
2.9103,0.56091,-0.37679
2.93,0.56471,-0.25204
2.9418,0.56699,-0.12627
2.9458,0.56775,-4.8764e-16
2.9038,0.75344,0
2.8999,0.75243,0.12583
2.8883,0.7494,0.25115
2.8689,0.74437,0.37546
2.8418,0.73734,0.49825
2.8072,0.72836,0.61905
2.7652,0.71746,0.73734
2.7159,0.70468,0.85267
2.6596,0.69008,0.96457
2.5965,0.67371,1.0726
2.5269,0.65563,1.1763
2.4509,0.63593,1.2752
2.369,0.61468,1.3691
2.2815,0.59196,1.4574
2.1886,0.56787,1.5398
2.0909,0.54251,1.616
1.9886,0.51597,1.6858
1.8822,0.48837,1.7487
1.7721,0.45981,1.8046
1.6588,0.43041,1.8533
1.5428,0.40029,1.8944
1.4244,0.36957,1.928
1.3041,0.33837,1.9538
1.1825,0.30682,1.9717
1.0601,0.27505,1.9817
0.93723,0.24318,1.9837
0.81453,0.21134,1.9777
0.69244,0.17966,1.9637
0.57146,0.14827,1.9419
0.45208,0.1173,1.9122
0.33478,0.086863,1.8748
0.22002,0.057088,1.8299
0.10828,0.028095,1.7776
4.2986e-16,1.1153e-16,1.7181
-0.10438,-0.027084,1.6517
-0.20445,-0.053047,1.5787
-0.29979,-0.077786,1.4993
-0.39003,-0.1012,1.4139
-0.47481,-0.1232,1.3228
-0.55377,-0.14368,1.2264
-0.6266,-0.16258,1.125
-0.69302,-0.17981,1.0191
-0.75275,-0.19531,0.90908
-0.80554,-0.20901,0.79541
-0.8512,-0.22086,0.67854
-0.88953,-0.2308,0.55893
-0.92038,-0.23881,0.43708
-0.94363,-0.24484,0.31346
-0.95918,-0.24887,0.18858
-0.96697,-0.2509,0.062945
-0.96697,-0.2509,-0.062945
-0.95918,-0.24887,-0.18858
-0.94363,-0.24484,-0.31346
-0.92038,-0.23881,-0.43708
-0.88953,-0.2308,-0.55893
-0.8512,-0.22086,-0.67854
-0.80554,-0.20901,-0.79541
-0.75275,-0.19531,-0.90908
-0.69302,-0.17981,-1.0191
-0.6266,-0.16258,-1.125
-0.55377,-0.14368,-1.2264
-0.47481,-0.1232,-1.3228
-0.39003,-0.1012,-1.4139
-0.29979,-0.077786,-1.4993
-0.20445,-0.053047,-1.5787
-0.10438,-0.027084,-1.6517
-8.5971e-16,-2.2306e-16,-1.7181
0.10828,0.028095,-1.7776
0.22002,0.057088,-1.8299
0.33478,0.086863,-1.8748
0.45208,0.1173,-1.9122
0.57146,0.14827,-1.9419
0.69244,0.17966,-1.9637
0.81453,0.21134,-1.9777
0.93723,0.24318,-1.9837
1.0601,0.27505,-1.9817
1.1825,0.30682,-1.9717
1.3041,0.33837,-1.9538
1.4244,0.36957,-1.928
1.5428,0.40029,-1.8944
1.6588,0.43041,-1.8533
1.7721,0.45981,-1.8046
1.8822,0.48837,-1.7487
1.9886,0.51597,-1.6858
2.0909,0.54251,-1.616
2.1886,0.56787,-1.5398
2.2815,0.59196,-1.4574
2.369,0.61468,-1.3691
2.4509,0.63593,-1.2752
2.5269,0.65563,-1.1763
2.5965,0.67371,-1.0726
2.6596,0.69008,-0.96457
2.7159,0.70468,-0.85267
2.7652,0.71746,-0.73734
2.8072,0.72836,-0.61905
2.8418,0.73734,-0.49825
2.8689,0.74437,-0.37546
2.8883,0.7494,-0.25115
2.8999,0.75243,-0.12583
2.9038,0.75344,-4.8592e-16
2.8502,0.9361,0
2.8464,0.93484,0.12525
2.8349,0.93108,0.25
2.8159,0.92482,0.37375
2.7893,0.9161,0.49599
2.7553,0.90494,0.61623
2.7141,0.8914,0.73399
2.6658,0.87552,0.84879
2.6105,0.85737,0.96018
2.5486,0.83703,1.0677
2.4802,0.81458,1.1709
2.4057,0.7901,1.2694
2.3253,0.76369,1.3628
2.2393,0.73547,1.4507
2.1482,0.70554,1.5328
2.0523,0.67403,1.6087
1.9519,0.64106,1.6781
1.8475,0.60676,1.7408
1.7394,0.57128,1.7964
1.6282,0.53475,1.8448
1.5143,0.49733,1.8858
1.398,0.45916,1.9192
1.28,0.4204,1.9449
1.1607,0.3812,1.9627
1.0405,0.34173,1.9726
0.91992,0.30213,1.9746
0.79948,0.26258,1.9687
0.67965,0.22322,1.9548
0.56091,0.18422,1.933
0.44373,0.14574,1.9035
0.3286,0.10792,1.8663
0.21596,0.070928,1.8215
0.10628,0.034906,1.7695
4.2192e-16,1.3857e-16,1.7103
-0.10246,-0.03365,1.6442
-0.20067,-0.065908,1.5715
-0.29426,-0.096643,1.4925
-0.38283,-0.12573,1.4075
-0.46604,-0.15306,1.3168
-0.54354,-0.17852,1.2208
-0.61503,-0.202,1.1199
-0.68022,-0.22341,1.0145
-0.73884,-0.24266,0.90494
-0.79067,-0.25968,0.79179
-0.83548,-0.2744,0.67545
-0.8731,-0.28675,0.55639
-0.90338,-0.2967,0.43509
-0.9262,-0.30419,0.31203
-0.94147,-0.30921,0.18772
-0.94911,-0.31172,0.062659
-0.94911,-0.31172,-0.062659
-0.94147,-0.30921,-0.18772
-0.9262,-0.30419,-0.31203
-0.90338,-0.2967,-0.43509
-0.8731,-0.28675,-0.55639
-0.83548,-0.2744,-0.67545
-0.79067,-0.25968,-0.79179
-0.73884,-0.24266,-0.90494
-0.68022,-0.22341,-1.0145
-0.61503,-0.202,-1.1199
-0.54354,-0.17852,-1.2208
-0.46604,-0.15306,-1.3168
-0.38283,-0.12573,-1.4075
-0.29426,-0.096643,-1.4925
-0.20067,-0.065908,-1.5715
-0.10246,-0.03365,-1.6442
-8.4383e-16,-2.7714e-16,-1.7103
0.10628,0.034906,-1.7695
0.21596,0.070928,-1.8215
0.3286,0.10792,-1.8663
0.44373,0.14574,-1.9035
0.56091,0.18422,-1.933
0.67965,0.22322,-1.9548
0.79948,0.26258,-1.9687
0.91992,0.30213,-1.9746
1.0405,0.34173,-1.9726
1.1607,0.3812,-1.9627
1.28,0.4204,-1.9449
1.398,0.45916,-1.9192
1.5143,0.49733,-1.8858
1.6282,0.53475,-1.8448
1.7394,0.57128,-1.7964
1.8475,0.60676,-1.7408
1.9519,0.64106,-1.6781
2.0523,0.67403,-1.6087
2.1482,0.70554,-1.5328
2.2393,0.73547,-1.4507
2.3253,0.76369,-1.3628
2.4057,0.7901,-1.2694
2.4802,0.81458,-1.1709
2.5486,0.83703,-1.0677
2.6105,0.85737,-0.96018
2.6658,0.87552,-0.84879
2.7141,0.8914,-0.73399
2.7553,0.90494,-0.61623
2.7893,0.9161,-0.49599
2.8159,0.92482,-0.37375
2.8349,0.93108,-0.25
2.8464,0.93484,-0.12525
2.8502,0.9361,-4.8371e-16
2.7851,1.115,0
2.7814,1.1135,0.12456
2.7702,1.109,0.24861
2.7516,1.1016,0.37166
2.7256,1.0912,0.49322
2.6924,1.0779,0.61279
2.6521,1.0617,0.72989
2.6049,1.0428,0.84406
2.5509,1.0212,0.95482
2.4904,0.99699,1.0617
2.4235,0.97024,1.1644
2.3507,0.94108,1.2623
2.2722,0.90963,1.3552
2.1882,0.87602,1.4426
2.0991,0.84037,1.5242
2.0054,0.80283,1.5997
1.9073,0.76356,1.6687
1.8053,0.72271,1.731
1.6997,0.68045,1.7864
1.591,0.63694,1.8345
1.4797,0.59237,1.8753
1.3661,0.54691,1.9085
1.2508,0.50074,1.934
1.1342,0.45405,1.9518
1.0167,0.40703,1.9616
0.89891,0.35987,1.9636
0.78122,0.31275,1.9577
0.66413,0.26588,1.9439
0.5481,0.21942,1.9222
0.4336,0.17359,1.8928
0.32109,0.12854,1.8558
0.21103,0.084482,1.8114
0.10385,0.041577,1.7596
4.1228e-16,1.6505e-16,1.7008
-0.10012,-0.04008,1.635
-0.19609,-0.078502,1.5628
-0.28754,-0.11511,1.4842
-0.37409,-0.14976,1.3996
-0.45539,-0.18231,1.3094
-0.53113,-0.21263,1.214
-0.60098,-0.2406,1.1136
-0.66468,-0.2661,1.0088
-0.72196,-0.28903,0.89989
-0.7726,-0.3093,0.78737
-0.81639,-0.32683,0.67168
-0.85316,-0.34155,0.55328
-0.88275,-0.3534,0.43266
-0.90505,-0.36233,0.31029
-0.91996,-0.3683,0.18668
-0.92743,-0.37129,0.062309
-0.92743,-0.37129,-0.062309
-0.91996,-0.3683,-0.18668
-0.90505,-0.36233,-0.31029
-0.88275,-0.3534,-0.43266
-0.85316,-0.34155,-0.55328
-0.81639,-0.32683,-0.67168
-0.7726,-0.3093,-0.78737
-0.72196,-0.28903,-0.89989
-0.66468,-0.2661,-1.0088
-0.60098,-0.2406,-1.1136
-0.53113,-0.21263,-1.214
-0.45539,-0.18231,-1.3094
-0.37409,-0.14976,-1.3996
-0.28754,-0.11511,-1.4842
-0.19609,-0.078502,-1.5628
-0.10012,-0.04008,-1.635
-8.2456e-16,-3.301e-16,-1.7008
0.10385,0.041577,-1.7596
0.21103,0.084482,-1.8114
0.32109,0.12854,-1.8558
0.4336,0.17359,-1.8928
0.5481,0.21942,-1.9222
0.66413,0.26588,-1.9439
0.78122,0.31275,-1.9577
0.89891,0.35987,-1.9636
1.0167,0.40703,-1.9616
1.1342,0.45405,-1.9518
1.2508,0.50074,-1.934
1.3661,0.54691,-1.9085
1.4797,0.59237,-1.8753
1.591,0.63694,-1.8345
1.6997,0.68045,-1.7864
1.8053,0.72271,-1.731
1.9073,0.76356,-1.6687
2.0054,0.80283,-1.5997
2.0991,0.84037,-1.5242
2.1882,0.87602,-1.4426
2.2722,0.90963,-1.3552
2.3507,0.94108,-1.2623
2.4235,0.97024,-1.1644
2.4904,0.99699,-1.0617
2.5509,1.0212,-0.95482
2.6049,1.0428,-0.84406
2.6521,1.0617,-0.72989
2.6924,1.0779,-0.61279
2.7256,1.0912,-0.49322
2.7516,1.1016,-0.37166
2.7702,1.109,-0.24861
2.7814,1.1135,-0.12456
2.7851,1.115,-4.8101e-16
2.7088,1.2894,0
2.7051,1.2877,0.12373
2.6943,1.2825,0.24696
2.6761,1.2739,0.3692
2.6509,1.2618,0.48995
2.6186,1.2465,0.60873
2.5794,1.2278,0.72506
2.5335,1.2059,0.83847
2.481,1.1809,0.9485
2.4221,1.1529,1.0547
2.3571,1.122,1.1567
2.2863,1.0883,1.254
2.2099,1.0519,1.3462
2.1282,1.013,1.4331
2.0416,0.97181,1.5142
1.9504,0.92841,1.5891
1.855,0.88299,1.6577
1.7558,0.83575,1.7196
1.6531,0.78688,1.7746
1.5474,0.73657,1.8224
1.4391,0.68502,1.8629
1.3287,0.63245,1.8959
1.2165,0.57906,1.9212
1.1031,0.52507,1.9388
0.98885,0.4707,1.9486
0.87427,0.41616,1.9506
0.75981,0.36167,1.9447
0.64593,0.30746,1.931
0.53308,0.25375,1.9095
0.42171,0.20074,1.8803
0.31229,0.14865,1.8436
0.20524,0.097697,1.7994
0.10101,0.04808,1.748
4.0098e-16,1.9087e-16,1.6895
-0.097372,-0.046349,1.6242
-0.19072,-0.090781,1.5524
-0.27966,-0.13312,1.4744
-0.36383,-0.17319,1.3904
-0.44291,-0.21083,1.3008
-0.51657,-0.24589,1.2059
-0.58451,-0.27823,1.1063
-0.64647,-0.30772,1.0021
-0.70218,-0.33424,0.89394
-0.75143,-0.35768,0.78216
-0.79402,-0.37796,0.66723
-0.82978,-0.39498,0.54962
-0.85856,-0.40867,0.42979
-0.88024,-0.419,0.30824
-0.89475,-0.4259,0.18544
-0.90202,-0.42936,0.061897
-0.90202,-0.42936,-0.061897
-0.89475,-0.4259,-0.18544
-0.88024,-0.419,-0.30824
-0.85856,-0.40867,-0.42979
-0.82978,-0.39498,-0.54962
-0.79402,-0.37796,-0.66723
-0.75143,-0.35768,-0.78216
-0.70218,-0.33424,-0.89394
-0.64647,-0.30772,-1.0021
-0.58451,-0.27823,-1.1063
-0.51657,-0.24589,-1.2059
-0.44291,-0.21083,-1.3008
-0.36383,-0.17319,-1.3904
-0.27966,-0.13312,-1.4744
-0.19072,-0.090781,-1.5524
-0.097372,-0.046349,-1.6242
-8.0196e-16,-3.8173e-16,-1.6895
0.10101,0.04808,-1.748
0.20524,0.097697,-1.7994
0.31229,0.14865,-1.8436
0.42171,0.20074,-1.8803
0.53308,0.25375,-1.9095
0.64593,0.30746,-1.931
0.75981,0.36167,-1.9447
0.87427,0.41616,-1.9506
0.98885,0.4707,-1.9486
1.1031,0.52507,-1.9388
1.2165,0.57906,-1.9212
1.3287,0.63245,-1.8959
1.4391,0.68502,-1.8629
1.5474,0.73657,-1.8224
1.6531,0.78688,-1.7746
1.7558,0.83575,-1.7196
1.855,0.88299,-1.6577
1.9504,0.92841,-1.5891
2.0416,0.97181,-1.5142
2.1282,1.013,-1.4331
2.2099,1.0519,-1.3462
2.2863,1.0883,-1.254
2.3571,1.122,-1.1567
2.4221,1.1529,-1.0547
2.481,1.1809,-0.9485
2.5335,1.2059,-0.83847
2.5794,1.2278,-0.72506
2.6186,1.2465,-0.60873
2.6509,1.2618,-0.48995
2.6761,1.2739,-0.3692
2.6943,1.2825,-0.24696
2.7051,1.2877,-0.12373
2.7088,1.2894,-4.7782e-16
2.6215,1.4586,0
2.618,1.4566,0.12278
2.6075,1.4508,0.24507
2.59,1.441,0.36637
2.5655,1.4274,0.4862
2.5343,1.41,0.60406
2.4964,1.3889,0.7195
2.4519,1.3642,0.83204
2.4011,1.3359,0.94123
2.3441,1.3042,1.0466
2.2812,1.2692,1.1478
2.2127,1.2311,1.2444
2.1387,1.19,1.3359
2.0597,1.146,1.4221
1.9759,1.0993,1.5025
1.8876,1.0502,1.5769
1.7953,0.99887,1.645
1.6992,0.94543,1.7064
1.5999,0.89014,1.761
1.4976,0.83323,1.8084
1.3928,0.77492,1.8486
1.2859,0.71545,1.8813
1.1773,0.65505,1.9065
1.0676,0.59398,1.924
0.95701,0.53247,1.9337
0.84612,0.47077,1.9357
0.73534,0.40913,1.9298
0.62513,0.34781,1.9162
0.51591,0.28704,1.8949
0.40813,0.22708,1.8659
0.30223,0.16816,1.8294
0.19863,0.11052,1.7856
0.097755,0.054389,1.7346
3.8807e-16,2.1591e-16,1.6765
-0.094236,-0.052432,1.6118
-0.18457,-0.10269,1.5405
-0.27065,-0.15059,1.4631
-0.35212,-0.19591,1.3797
-0.42865,-0.23849,1.2908
-0.49993,-0.27816,1.1967
-0.56569,-0.31474,1.0978
-0.62565,-0.3481,0.99443
-0.67957,-0.3781,0.88708
-0.72723,-0.40462,0.77616
-0.76845,-0.42755,0.66212
-0.80306,-0.44681,0.54541
-0.83091,-0.4623,0.4265
-0.8519,-0.47398,0.30587
-0.86594,-0.48179,0.18402
-0.87297,-0.48571,0.061422
-0.87297,-0.48571,-0.061422
-0.86594,-0.48179,-0.18402
-0.8519,-0.47398,-0.30587
-0.83091,-0.4623,-0.4265
-0.80306,-0.44681,-0.54541
-0.76845,-0.42755,-0.66212
-0.72723,-0.40462,-0.77616
-0.67957,-0.3781,-0.88708
-0.62565,-0.3481,-0.99443
-0.56569,-0.31474,-1.0978
-0.49993,-0.27816,-1.1967
-0.42865,-0.23849,-1.2908
-0.35212,-0.19591,-1.3797
-0.27065,-0.15059,-1.4631
-0.18457,-0.10269,-1.5405
-0.094236,-0.052432,-1.6118
-7.7613e-16,-4.3183e-16,-1.6765
0.097755,0.054389,-1.7346
0.19863,0.11052,-1.7856
0.30223,0.16816,-1.8294
0.40813,0.22708,-1.8659
0.51591,0.28704,-1.8949
0.62513,0.34781,-1.9162
0.73534,0.40913,-1.9298
0.84612,0.47077,-1.9357
0.95701,0.53247,-1.9337
1.0676,0.59398,-1.924
1.1773,0.65505,-1.9065
1.2859,0.71545,-1.8813
1.3928,0.77492,-1.8486
1.4976,0.83323,-1.8084
1.5999,0.89014,-1.761
1.6992,0.94543,-1.7064
1.7953,0.99887,-1.645
1.8876,1.0502,-1.5769
